NoC,Code,Rain,Wind
50,58653,45.1,9.85551082033216
50,58653,30.9,8.66331152491193
50,58653,69.4,12.9109209864117
50,58653,85.4,17.1600905888274
50,58653,38.3,8.27277302466031
50,58653,28.3,10.0211373930548
50,58653,41.2,13.9954705586311
50,58653,33.9,14.4849521892301
50,58653,38.5,9.28399597382986
50,58653,144.5,9.07901358832412
50,58653,42.8,10.4059386009059
50,58653,39.7,15.3049320583795
50,58653,35.9,8.24121791645696
50,58653,32,21
50,58653,45,15
50,58653,40.1,11.7
50,58653,66.5,13
50,58653,43.4,9
50,58653,45.8,19.7
50,58653,124.1,34.7
50,58653,142.8,16
50,58653,40.5,12.7
50,58653,60.3,21
50,58653,43,21
50,58653,31.3,18.7
50,58653,85.7,15
50,58653,26.1,16.3
50,58653,45.1,11.3
50,58653,43.6,9
50,58653,49.8,13.7
50,58653,128.8,14.3
50,58653,27.5,17
50,58653,39.9,16.3
50,58653,38,23
50,58653,26.1,18.7
50,58653,27.3,10.7
50,58653,44.8,10
50,58653,38,14.7
50,58653,44.1,13.7
50,58653,96.5,13
50,58653,106.8,19.3
50,58653,31.9,13.7
50,58653,88.8,17.7
50,58653,44.9,11.3
50,58653,40.3,16
50,58653,26,14
50,58653,30,9
50,58653,28.9,14.7
50,58653,27.4,13.3
50,58653,47.9,11
50,58653,364.7,18.7
50,58653,44.8,15.3
50,58653,97.1,19
50,58653,42.1,16
50,58653,29,14
50,58653,35.3,17.3
50,58653,41.7,12
50,58653,29.1,16
50,58653,32.6,15.3
50,58653,33.8,13
50,58653,25.3,10.7
50,58653,96.6,25
50,58653,30.4,13
50,58653,44.3,15.3
50,58653,62.6,16
50,58653,40.4,17.3
50,58653,39.6,17.7
50,58653,27.4,24.7
50,58653,56.8,22
50,58653,49.7,17
50,58653,62.1,20
50,58653,109.9,24
50,58653,40.7,10.3
50,58653,196.9,20.7
50,58653,42,10.3
50,58653,67.6,20
50,58653,55.6,16
50,58653,36.2,9.18736789129341
50,58653,39,16
50,58653,34.5,25.7
50,58653,50.6,13.3
50,58653,40.6,18
50,58653,53.4,17
50,58653,37.1,20.7
50,58653,34.3,22.3
50,58653,26.3,17
50,58653,49.8,14
50,58653,40.1,13
50,58653,47.4,19
50,58653,44.9,14.7
50,58653,68,16
50,58653,78,14
50,58653,173.9,24.3
50,58653,25.7,20.3
50,58653,41.1,19.7
50,58653,37.6,14.7
50,58653,35.4,10
50,58653,36.9,16
50,58653,168.4,23
50,58653,41.7,16
50,58653,197.2,22.3
50,58653,393.5,22.7
50,58653,77.2,19
50,58653,29.8,8
50,58653,58.8,15.3
50,58653,26.9,10
50,58653,72.5,11
50,58653,34.5,11.7
50,58653,50.5,13
50,58653,31.9,15
50,58653,49.5,15.7
50,58653,39,21.7
50,58653,30.6,19
50,58653,26.9,15
50,58653,32.9,17.3
50,58653,54,17
50,58653,37.5,14.3
50,58653,53.6,10.7
50,58653,217.5,25.7
50,58653,29.1,9.7
50,58653,267.4,28
50,58653,48.6,14.7
50,58653,45.3,15
50,58653,53.7,17.3
50,58653,43,15
50,58653,65.1,17.7
50,58653,42.5,12
50,58653,46.2,8
50,58653,37.7,10.7
50,58653,35.5,15
50,58653,26.1,16.3
50,58653,42.3,14
50,58653,42,22.6
50,58653,83.7,10.5
50,58653,121,16.4
50,58653,117.9,14.5
50,58653,66.3,9.6
50,58653,49,18.4
50,58653,26.1,25.5
50,58653,115.3,9.2
50,58653,37.9,15
50,58653,27.1,10.8
50,58653,64.7,8.2
50,58653,45.6,28.1666095890412
50,58653,96.2,20.1
50,58653,32.4,10.8
50,58653,46.7,13.4
50,58653,54.5,14.7
50,58653,50.7,20.4
50,58653,75.5,34.1
50,58653,80.8,33
50,58653,25,9.5
50,58653,26.3,17.2
50,58653,63.5,16.6
50,58653,52.8,11.4
50,58653,43,16.1
50,58653,50,18
50,58653,57,12.4
50,58653,42.1,9.7
50,58653,38.1,10
50,58653,26.1,11.3
50,58653,69.2,13.6
50,58653,50.4,13.3
50,58653,100.6,17
50,58653,78.3,19
50,58653,73,15.4
50,58653,39.7,9.9
50,58653,79.9,8.4
50,58653,74.5,14.6
50,58653,27.7,8.6
50,58653,27.2,8.8
50,58653,31,11.1
50,58653,30.1,15.4
50,58653,33.9,10.8
50,58653,86.8,18.1
50,58653,239.6,16.4
50,58653,49.4,10.1
50,58653,30.1,11.4
50,58653,59.8,8.8
50,58653,52.1,9.9
50,58653,73.5,12.3
50,58653,49.3,8.1
50,58653,91,12.8
50,58653,41.1,8
50,58653,58.8,16.6
50,58653,28.9,9.2
50,58653,26,9.7
50,58653,44.9,11.3
50,58653,118.9,10.7
50,58653,53.6,9
50,58653,58.6,8.8
51,58659,25.5,9
51,58659,119.1,8.7
51,58659,47,9
51,58659,168.5,15.7
51,58659,32.7,8.7
51,58659,119.2,20
51,58659,30.1,10.7
51,58659,89.3,9
51,58659,26.7,10
51,58659,100.9,8.7
51,58659,46.1,10
51,58659,104.8,9.3
51,58659,113.7,8.3
51,58659,37.4,8.3
51,58659,50,8.7
51,58659,36.5,10.3
51,58659,113.3,12.7
51,58659,109.6,19.3
51,58659,111.8,15.3
51,58659,55.9,10.3
51,58659,43.7,8.3
51,58659,124.2,13
51,58659,81.7,8
51,58659,25.8,9
51,58659,36.9,10
51,58659,41.2,9.7
51,58659,65.6,8
51,58659,42.5,8.3
51,58659,26.5,9.3
51,58659,41.5,10.7
51,58659,28.5,12.3
51,58659,159.1,8.7
51,58659,101.5,9
51,58659,124.5,16
51,58659,30.5,9
51,58659,35.6,12
51,58659,39.8,8
51,58659,36.9,9
51,58659,75.3,10.7
51,58659,52,9.3
51,58659,31.9,16
51,58659,252.5,10.7
51,58659,46,8.3
51,58659,49,8.3
51,58659,30.9,9
51,58659,54.2,9.7
51,58659,134,19
51,58659,44.3,9
51,58659,29.6,8.7
51,58659,26.7,8
51,58659,36.9,9
51,58659,93.4,8.7
51,58659,103.1,12
51,58659,101.3,10.7
51,58659,112.7,15
51,58659,50,10.7
51,58659,117.9,12.7
51,58659,137.3,9.3
51,58659,63.9,8
51,58659,62.6,8
51,58659,67.9,8
51,58659,107.9,8
51,58659,112.8,34
51,58659,44.9,11.7
51,58659,75.5,19
51,58659,29.2,8.3
51,58659,42,10
51,58659,49.8,11.3
51,58659,30,8
51,58659,45,10
51,58659,72.7,9.3
51,58659,403.8,9
51,58659,53.6,8.7
51,58659,56.2,9
51,58659,29.2,8
51,58659,99,10
51,58659,116,8
51,58659,149,8.2
51,58659,26.1,18.7
51,58659,27.3,10.7
51,58659,44.8,10
51,58659,38,14.7
51,58659,44.1,13.7
51,58659,96.5,13
51,58659,106.8,19.3
51,58659,31.9,13.7
51,58659,88.8,17.7
51,58659,44.9,11.3
51,58659,40.3,16
51,58659,26,14
51,58659,30,9
51,58659,28.9,14.7
51,58659,27.4,13.3
51,58659,47.9,11
51,58659,364.7,18.7
51,58659,44.8,15.3
51,58659,97.1,19
51,58659,42.1,16
51,58659,29,14
51,58659,35.3,17.3
51,58659,41.7,12
51,58659,29.1,16
51,58659,32.6,15.3
51,58659,33.8,13
51,58659,25.3,10.7
51,58659,96.6,25
51,58659,30.4,13
51,58659,44.3,15.3
51,58659,62.6,16
51,58659,40.4,17.3
51,58659,39.6,17.7
51,58659,27.4,24.7
51,58659,56.8,22
51,58659,49.7,17
51,58659,62.1,20
51,58659,109.9,24
51,58659,40.7,10.3
51,58659,196.9,20.7
51,58659,42,10.3
51,58659,67.6,20
51,58659,55.6,16
51,58659,36.2,9.18736789129341
51,58659,39,16
51,58659,34.5,25.7
51,58659,50.6,13.3
51,58659,40.6,18
51,58659,53.4,17
51,58659,37.1,20.7
51,58659,34.3,22.3
51,58659,26.3,17
51,58659,49.8,14
51,58659,40.1,13
51,58659,47.4,19
51,58659,44.9,14.7
51,58659,68,16
51,58659,78,14
51,58659,173.9,24.3
51,58659,25.7,20.3
51,58659,41.1,19.7
51,58659,37.6,14.7
51,58659,35.4,10
51,58659,36.9,16
51,58659,168.4,23
51,58659,41.7,16
51,58659,197.2,22.3
51,58659,393.5,22.7
51,58659,77.2,19
51,58659,29.8,8
51,58659,58.8,15.3
51,58659,26.9,10
51,58659,72.5,11
51,58659,34.5,11.7
51,58659,50.5,13
51,58659,31.9,15
51,58659,49.5,15.7
51,58659,39,21.7
51,58659,30.6,19
51,58659,26.9,15
51,58659,32.9,17.3
51,58659,54,17
51,58659,37.5,14.3
51,58659,53.6,10.7
51,58659,217.5,25.7
51,58659,29.1,9.7
51,58659,267.4,28
51,58659,48.6,14.7
51,58659,45.3,15
51,58659,53.7,17.3
51,58659,43,15
51,58659,65.1,17.7
51,58659,42.5,12
51,58659,46.2,8
51,58659,37.7,10.7
51,58659,35.5,15
51,58659,26.1,16.3
51,58659,42.3,14
51,58659,42,22.6
51,58659,83.7,10.5
51,58659,121,16.4
51,58659,117.9,14.5
51,58659,66.3,9.6
51,58659,49,18.4
51,58659,26.1,25.5
51,58659,115.3,9.2
51,58659,37.9,15
51,58659,27.1,10.8
51,58659,64.7,8.2
51,58659,45.6,28.1666095890412
51,58659,96.2,20.1
51,58659,32.4,10.8
51,58659,46.7,13.4
51,58659,54.5,14.7
51,58659,50.7,20.4
51,58659,75.5,34.1
51,58659,80.8,33
51,58659,25,9.5
51,58659,26.3,17.2
51,58659,63.5,16.6
51,58659,52.8,11.4
51,58659,43,16.1
51,58659,50,18
51,58659,57,12.4
51,58659,42.1,9.7
51,58659,38.1,10
51,58659,26.1,11.3
51,58659,69.2,13.6
51,58659,50.4,13.3
51,58659,100.6,17
51,58659,78.3,19
51,58659,73,15.4
51,58659,39.7,9.9
51,58659,79.9,8.4
51,58659,74.5,14.6
51,58659,27.7,8.6
51,58659,27.2,8.8
51,58659,31,11.1
51,58659,30.1,15.4
51,58659,33.9,10.8
51,58659,86.8,18.1
51,58659,239.6,16.4
51,58659,49.4,10.1
51,58659,30.1,11.4
51,58659,59.8,8.8
51,58659,52.1,9.9
51,58659,73.5,12.3
51,58659,49.3,8.1
51,58659,91,12.8
51,58659,41.1,8
51,58659,58.8,16.6
51,58659,28.9,9.2
51,58659,26,9.7
51,58659,44.9,11.3
51,58659,118.9,10.7
51,58659,53.6,9
51,58659,58.6,8.8
52,58660,146.9,17
52,58660,42.4,8.7
52,58660,54.1,10.3
52,58660,140.5,16.7
52,58660,28.6,9
52,58660,35.8,9.3
52,58660,105.3,10.3
52,58660,65.2,8.6
52,58660,200.9,13.2
52,58660,156.7,8.1
52,58660,47.7,12.1
52,58660,87.4,9.9
52,58660,45.1,9.5
52,58660,37.4,8.3
52,58660,50,8.7
52,58660,36.5,10.3
52,58660,113.3,12.7
52,58660,109.6,19.3
52,58660,111.8,15.3
52,58660,55.9,10.3
52,58660,43.7,8.3
52,58660,124.2,13
52,58660,81.7,8
52,58660,25.8,9
52,58660,36.9,10
52,58660,41.2,9.7
52,58660,65.6,8
52,58660,42.5,8.3
52,58660,26.5,9.3
52,58660,41.5,10.7
52,58660,28.5,12.3
52,58660,159.1,8.7
52,58660,101.5,9
52,58660,124.5,16
52,58660,30.5,9
52,58660,35.6,12
52,58660,39.8,8
52,58660,36.9,9
52,58660,75.3,10.7
52,58660,52,9.3
52,58660,31.9,16
52,58660,252.5,10.7
52,58660,46,8.3
52,58660,49,8.3
52,58660,30.9,9
52,58660,54.2,9.7
52,58660,134,19
52,58660,44.3,9
52,58660,29.6,8.7
52,58660,26.7,8
52,58660,36.9,9
52,58660,93.4,8.7
52,58660,103.1,12
52,58660,101.3,10.7
52,58660,112.7,15
52,58660,50,10.7
52,58660,117.9,12.7
52,58660,137.3,9.3
52,58660,63.9,8
52,58660,62.6,8
52,58660,67.9,8
52,58660,107.9,8
52,58660,112.8,34
52,58660,44.9,11.7
52,58660,75.5,19
52,58660,29.2,8.3
52,58660,42,10
52,58660,49.8,11.3
52,58660,30,8
52,58660,45,10
52,58660,72.7,9.3
52,58660,403.8,9
52,58660,53.6,8.7
52,58660,56.2,9
52,58660,29.2,8
52,58660,99,10
52,58660,116,8
52,58660,149,8.2
52,58660,26.1,18.7
52,58660,27.3,10.7
52,58660,44.8,10
52,58660,38,14.7
52,58660,44.1,13.7
52,58660,96.5,13
52,58660,106.8,19.3
52,58660,31.9,13.7
52,58660,88.8,17.7
52,58660,44.9,11.3
52,58660,40.3,16
52,58660,26,14
52,58660,30,9
52,58660,28.9,14.7
52,58660,27.4,13.3
52,58660,47.9,11
52,58660,364.7,18.7
52,58660,44.8,15.3
52,58660,97.1,19
52,58660,42.1,16
52,58660,29,14
52,58660,35.3,17.3
52,58660,41.7,12
52,58660,29.1,16
52,58660,32.6,15.3
52,58660,33.8,13
52,58660,25.3,10.7
52,58660,96.6,25
52,58660,30.4,13
52,58660,44.3,15.3
52,58660,62.6,16
52,58660,40.4,17.3
52,58660,39.6,17.7
52,58660,27.4,24.7
52,58660,56.8,22
52,58660,49.7,17
52,58660,62.1,20
52,58660,109.9,24
52,58660,40.7,10.3
52,58660,196.9,20.7
52,58660,42,10.3
52,58660,67.6,20
52,58660,55.6,16
52,58660,36.2,9.18736789129341
52,58660,39,16
52,58660,34.5,25.7
52,58660,50.6,13.3
52,58660,40.6,18
52,58660,53.4,17
52,58660,37.1,20.7
52,58660,34.3,22.3
52,58660,26.3,17
52,58660,49.8,14
52,58660,40.1,13
52,58660,47.4,19
52,58660,44.9,14.7
52,58660,68,16
52,58660,78,14
52,58660,173.9,24.3
52,58660,25.7,20.3
52,58660,41.1,19.7
52,58660,37.6,14.7
52,58660,35.4,10
52,58660,36.9,16
52,58660,168.4,23
52,58660,41.7,16
52,58660,197.2,22.3
52,58660,393.5,22.7
52,58660,77.2,19
52,58660,29.8,8
52,58660,58.8,15.3
52,58660,26.9,10
52,58660,72.5,11
52,58660,34.5,11.7
52,58660,50.5,13
52,58660,31.9,15
52,58660,49.5,15.7
52,58660,39,21.7
52,58660,30.6,19
52,58660,26.9,15
52,58660,32.9,17.3
52,58660,54,17
52,58660,37.5,14.3
52,58660,53.6,10.7
52,58660,217.5,25.7
52,58660,29.1,9.7
52,58660,267.4,28
52,58660,48.6,14.7
52,58660,45.3,15
52,58660,53.7,17.3
52,58660,43,15
52,58660,65.1,17.7
52,58660,42.5,12
52,58660,46.2,8
52,58660,37.7,10.7
52,58660,35.5,15
52,58660,26.1,16.3
52,58660,42.3,14
52,58660,42,22.6
52,58660,83.7,10.5
52,58660,121,16.4
52,58660,117.9,14.5
52,58660,66.3,9.6
52,58660,49,18.4
52,58660,26.1,25.5
52,58660,115.3,9.2
52,58660,37.9,15
52,58660,27.1,10.8
52,58660,64.7,8.2
52,58660,45.6,28.1666095890412
52,58660,96.2,20.1
52,58660,32.4,10.8
52,58660,46.7,13.4
52,58660,54.5,14.7
52,58660,50.7,20.4
52,58660,75.5,34.1
52,58660,80.8,33
52,58660,25,9.5
52,58660,26.3,17.2
52,58660,63.5,16.6
52,58660,52.8,11.4
52,58660,43,16.1
52,58660,50,18
52,58660,57,12.4
52,58660,42.1,9.7
52,58660,38.1,10
52,58660,26.1,11.3
52,58660,69.2,13.6
52,58660,50.4,13.3
52,58660,100.6,17
52,58660,78.3,19
52,58660,73,15.4
52,58660,39.7,9.9
52,58660,79.9,8.4
52,58660,74.5,14.6
52,58660,27.7,8.6
52,58660,27.2,8.8
52,58660,31,11.1
52,58660,30.1,15.4
52,58660,33.9,10.8
52,58660,86.8,18.1
52,58660,239.6,16.4
52,58660,49.4,10.1
52,58660,30.1,11.4
52,58660,59.8,8.8
52,58660,52.1,9.9
52,58660,73.5,12.3
52,58660,49.3,8.1
52,58660,91,12.8
52,58660,41.1,8
52,58660,58.8,16.6
52,58660,28.9,9.2
52,58660,26,9.7
52,58660,44.9,11.3
52,58660,118.9,10.7
52,58660,53.6,9
52,58660,58.6,8.8
53,58665,41.8,8
53,58665,26.6,12
53,58665,26,9.3
53,58665,49.1,9.4
53,58665,82.9,22.6
53,58665,73.9,13.5
53,58665,30.2,11
53,58665,32.7,8
53,58665,44,9
53,58665,35.5,11.3
53,58665,95.1,9.3
53,58665,59.4,9
53,58665,73.4,8.7
53,58665,38.3,9.7
53,58665,51.1,9.3
53,58665,82.9,15
53,58665,78.5,8.7
53,58665,30,9.3
53,58665,76.4,9
53,58665,45.5,9
53,58665,61.7,25
53,58665,83.2,11.7
53,58665,37.8,8
53,58665,60.6,8
53,58665,27,13
53,58665,27.2,9
53,58665,83.9,16.7
53,58665,28.8,13.3
53,58665,55.5,10
53,58665,36.1,9.3
53,58665,51.4,9.3
53,58665,50.4,8.7
53,58665,27.3,8.3
53,58665,38.6,15.3
53,58665,25.6,8.7
53,58665,25.8,11.7
53,58665,65.6,8
53,58665,36.4,14
53,58665,100.4,22.9938144329896
53,58665,77.2,14.7
53,58665,92.4,17
53,58665,27.2,9
53,58665,29.2,10.7
53,58665,48.9,9
53,58665,99.3,13.7
53,58665,30.6,10
53,58665,35.6,9.7
53,58665,109.9,22
53,58665,62,12
53,58665,26.1,9
53,58665,49.4,9
53,58665,26.1,15.1392689784442
53,58665,62.1,14
53,58665,33,8
53,58665,193.6,11
53,58665,26.5,9
53,58665,33.5,13
53,58665,145.5,12.3
53,58665,27.9,10
53,58665,61.6,8.3
53,58665,125.4,23
53,58665,28.3,8.7
53,58665,64.4,14.7
53,58665,66.2,12.7
53,58665,154.8,21
53,58665,68,11
53,58665,44,8.7
53,58665,48.3,9.7
53,58665,170.6,14
53,58665,198.6,15
53,58665,25.8,10
53,58665,26,8.8
53,58665,49.6,9.3
53,58665,41.5,8.2
53,58665,116.7,8.3
53,58665,35.4,14
53,58665,126,20.3
53,58665,35.9,10.7
53,58665,147,11.1
53,58665,61.7,8.3
53,58665,199.9,20.6
53,58665,36.8,8.3
53,58665,74.1,12.1
53,58665,93.8,9.1
53,58665,40.1,10.6
53,58665,25,8
53,58665,46.2,8.4
53,58665,45.3,8.1
53,58665,83.2,16
53,58665,37.2,9.9
53,58665,171.2,20.7
53,58665,130.8,10.6
53,58665,31.1,10.6
53,58665,145.8,12.6
53,58665,124.6,14.2
53,58665,60.9,8.7
53,58665,58.2,13.6
53,58665,36.7,9.4
53,58665,30.9,8.8
53,58665,141.3,10.6
53,58665,120.8,10.3
53,58665,61,10.8
53,58665,134.4,11.9
53,58665,33.8,13
53,58665,25.3,10.7
53,58665,96.6,25
53,58665,30.4,13
53,58665,44.3,15.3
53,58665,62.6,16
53,58665,40.4,17.3
53,58665,39.6,17.7
53,58665,27.4,24.7
53,58665,56.8,22
53,58665,49.7,17
53,58665,62.1,20
53,58665,109.9,24
53,58665,40.7,10.3
53,58665,196.9,20.7
53,58665,42,10.3
53,58665,67.6,20
53,58665,55.6,16
53,58665,36.2,9.18736789129341
53,58665,39,16
53,58665,34.5,25.7
53,58665,50.6,13.3
53,58665,40.6,18
53,58665,53.4,17
53,58665,37.1,20.7
53,58665,34.3,22.3
53,58665,26.3,17
53,58665,49.8,14
53,58665,40.1,13
53,58665,47.4,19
53,58665,44.9,14.7
53,58665,68,16
53,58665,78,14
53,58665,173.9,24.3
53,58665,25.7,20.3
53,58665,41.1,19.7
53,58665,37.6,14.7
53,58665,35.4,10
53,58665,36.9,16
53,58665,168.4,23
53,58665,41.7,16
53,58665,197.2,22.3
53,58665,393.5,22.7
53,58665,77.2,19
53,58665,29.8,8
53,58665,58.8,15.3
53,58665,26.9,10
53,58665,72.5,11
53,58665,34.5,11.7
53,58665,50.5,13
53,58665,31.9,15
53,58665,49.5,15.7
53,58665,39,21.7
53,58665,30.6,19
53,58665,26.9,15
53,58665,32.9,17.3
53,58665,54,17
53,58665,37.5,14.3
53,58665,53.6,10.7
53,58665,217.5,25.7
53,58665,29.1,9.7
53,58665,267.4,28
53,58665,48.6,14.7
53,58665,45.3,15
53,58665,53.7,17.3
53,58665,43,15
53,58665,65.1,17.7
53,58665,42.5,12
53,58665,46.2,8
53,58665,37.7,10.7
53,58665,35.5,15
53,58665,26.1,16.3
53,58665,42.3,14
53,58665,42,22.6
53,58665,83.7,10.5
53,58665,121,16.4
53,58665,117.9,14.5
53,58665,66.3,9.6
53,58665,49,18.4
53,58665,26.1,25.5
53,58665,115.3,9.2
53,58665,37.9,15
53,58665,27.1,10.8
53,58665,64.7,8.2
53,58665,45.6,28.1666095890412
53,58665,96.2,20.1
53,58665,32.4,10.8
53,58665,46.7,13.4
53,58665,54.5,14.7
53,58665,50.7,20.4
53,58665,75.5,34.1
53,58665,80.8,33
53,58665,25,9.5
53,58665,26.3,17.2
53,58665,63.5,16.6
53,58665,52.8,11.4
53,58665,43,16.1
53,58665,50,18
53,58665,57,12.4
53,58665,42.1,9.7
53,58665,38.1,10
53,58665,26.1,11.3
53,58665,69.2,13.6
53,58665,50.4,13.3
53,58665,100.6,17
53,58665,78.3,19
53,58665,73,15.4
53,58665,39.7,9.9
53,58665,79.9,8.4
53,58665,74.5,14.6
53,58665,27.7,8.6
53,58665,27.2,8.8
53,58665,31,11.1
53,58665,30.1,15.4
53,58665,33.9,10.8
53,58665,86.8,18.1
53,58665,239.6,16.4
53,58665,49.4,10.1
53,58665,30.1,11.4
53,58665,59.8,8.8
53,58665,52.1,9.9
53,58665,73.5,12.3
53,58665,49.3,8.1
53,58665,91,12.8
53,58665,41.1,8
53,58665,58.8,16.6
53,58665,28.9,9.2
53,58665,26,9.7
53,58665,44.9,11.3
53,58665,118.9,10.7
53,58665,53.6,9
53,58665,58.6,8.8
54,58666,45.2,16.7
54,58666,25.3,20.3
54,58666,48.1,12.7
54,58666,44.5,41.7
54,58666,49.3,10
54,58666,40.9,20
54,58666,96.8,24
54,58666,76.3,22.3
54,58666,42.4,16.7
54,58666,60.8,16.7
54,58666,58.1,11.3
54,58666,126.3,18.3
54,58666,41.8,15.7
54,58666,25.7,13.3
54,58666,33.2,10.7
54,58666,81.7,25
54,58666,63.9,16
54,58666,30.2,14.7
54,58666,51.9,30.3
54,58666,63.5,35
54,58666,80.5,18
54,58666,25.3,19.7
54,58666,34.5,18
54,58666,29.1,14.3
54,58666,48,16
54,58666,28.4,23.7
54,58666,82.5,15.7
54,58666,36.8,15
54,58666,25.3,18.3
54,58666,49,21
54,58666,41.8,13
54,58666,46.7,11.3
54,58666,96,26
54,58666,68.2,14
54,58666,39.2,21.7
54,58666,29.8,13.3
54,58666,61.4,14.3
54,58666,33.4,19.7
54,58666,68.6,18
54,58666,34.8,18.7
54,58666,39.9,15.7
54,58666,35.5,15
54,58666,33.3,15
54,58666,29.1,12
54,58666,96.7,19.3
54,58666,31.5,15.7
54,58666,37.8,18.7
54,58666,29.3,17.7
54,58666,30.3,12.7
54,58666,141.7,30
54,58666,54.9,14.7
54,58666,55.5,27
54,58666,104.7,9.7
54,58666,32,19
54,58666,40.8,13
54,58666,44.6,19
54,58666,36.8,13
54,58666,28.4,12
54,58666,26.4,11
54,58666,169.9,25
54,58666,81.8,19
54,58666,39.5,15.3
54,58666,25.6,15
54,58666,47.8,20.7
54,58666,28,9.7
54,58666,32,13
54,58666,119.5,20
54,58666,29.4,12
54,58666,65.8,13
54,58666,50.7,12
54,58666,80.5,9
54,58666,241.5,28
54,58666,43.9,15
54,58666,92.5,32.7
54,58666,31,10
54,58666,29.5,14.3
54,58666,28.3,19
54,58666,30.8,11.3
54,58666,32.5,12
54,58666,29.9,13
54,58666,91.7,23.3
54,58666,90.6,33
54,58666,29.4,19.7
54,58666,28.3,16.3
54,58666,28.9,9.7
54,58666,42,11.7
54,58666,39.9,13
54,58666,44.9,15
54,58666,27.7,17
54,58666,34.2,14
54,58666,95.3,16
54,58666,87.9,15
54,58666,48.4,10.7
54,58666,59.7,19.3
54,58666,163,21
54,58666,46,13.3
54,58666,33.3,10.7
54,58666,78,16
54,58666,29,23
54,58666,87.1,28
54,58666,81.2,34
54,58666,30.1,13.3
54,58666,30.6,18
54,58666,26.8,17.7
54,58666,42.7,15
54,58666,59.8,12
54,58666,25.4,17
54,58666,126.4,25
54,58666,26.7,12
54,58666,73.5,18
54,58666,86.9,11.3
54,58666,36.3,24
54,58666,63.9,18.7
54,58666,30.1,17
54,58666,87.8,34
54,58666,47.8,13
54,58666,52,19
54,58666,40.3,14.7
54,58666,29.3,19.3
54,58666,25.5,21.7
54,58666,77.4,14.3
54,58666,45.2,15.3
54,58666,31.2,8.7
54,58666,28.8,9.3
54,58666,49.1,13.3
54,58666,27.3,12
54,58666,26.4,14
54,58666,49.2,18
54,58666,48.6,15.3
54,58666,37.4,15
54,58666,33.2,10
54,58666,39.8,12
54,58666,41.7,11
54,58666,72.1,15
54,58666,50.7,15
54,58666,35.8,24.3
54,58666,29.7,14
54,58666,68.9,18
54,58666,63.9,27
54,58666,62.1,15.3
54,58666,33.4,10.8
54,58666,34.3,9.9
54,58666,44.4,10.2
54,58666,51.5,23.6
54,58666,35.1,15.3
54,58666,26,13.4
54,58666,32.3,10.7
54,58666,154.2,30.6
54,58666,46.2,11.9
54,58666,35,19.3
54,58666,27.2,16.9
54,58666,33.7,19
54,58666,47.2,11.7
54,58666,43.2,13.5
54,58666,31,19.5
54,58666,30.9,9.9
54,58666,111.3,44.1
54,58666,46.7,21.6
54,58666,66.5,20.9
